latitude,longitude,noise_pred_dB
20.9923637,105.8573662999996,62.15179344142107
20.9923637,105.8576662999996,62.15179344142107
20.992663699999998,105.8291663,62.15179344142107
20.992663699999998,105.82946629999999,62.15179344142107
20.992663699999998,105.82976629999999,62.15179344142107
20.992663699999998,105.83006629999998,62.15179344142107
20.992663699999998,105.83036629999998,62.15179344142107
20.992663699999998,105.83066629999998,62.15179344142107
20.992663699999998,105.83096629999997,62.15179344142107
20.992663699999998,105.83126629999997,62.15179344142107
20.992663699999998,105.83156629999996,62.15179344142107
20.992663699999998,105.83186629999996,62.15179344142107
20.992663699999998,105.83216629999995,62.15179344142107
20.992663699999998,105.83246629999995,62.15179344142107
20.992663699999998,105.83276629999995,62.15179344142107
20.992663699999998,105.83306629999994,62.15179344142107
20.992663699999998,105.83336629999994,62.15179344142107
20.992663699999998,105.83366629999993,62.15179344142107
20.992663699999998,105.83396629999993,62.15179344142107
20.992663699999998,105.83426629999992,62.15179344142107
20.992663699999998,105.83456629999992,62.15179344142107
20.992663699999998,105.83486629999992,62.15179344142107
20.992663699999998,105.83516629999991,62.15179344142107
20.992663699999998,105.83546629999991,62.15179344142107
20.992663699999998,105.8357662999999,62.15179344142107
20.992663699999998,105.8360662999999,62.15179344142107
20.992663699999998,105.8363662999999,62.15179344142107
20.992663699999998,105.83666629999989,62.15179344142107
20.992663699999998,105.83696629999989,62.15179344142107
20.992663699999998,105.83726629999988,62.15179344142107
20.992663699999998,105.83756629999988,60.992614950680704
20.992663699999998,105.83786629999987,60.86117929707866
20.992663699999998,105.83816629999987,58.56186271788411
20.992663699999998,105.83846629999987,60.129040746971945
20.992663699999998,105.83876629999986,62.43003727293881
20.992663699999998,105.83906629999986,60.61534500400677
20.992663699999998,105.83936629999985,60.4378643197054
20.992663699999998,105.83966629999985,60.88411889223664
20.992663699999998,105.83996629999984,60.77828409930233
20.992663699999998,105.84026629999984,63.491373688199
20.992663699999998,105.84056629999984,62.15419499184905
20.992663699999998,105.84086629999983,65.99720576467595
20.992663699999998,105.84116629999983,61.46413542481469
20.992663699999998,105.84146629999982,57.925153581508276
